RXCUI	STR	VOTES	Wasz	Shankar	Andy
858798	Hydrocodone Bitartrate 7.5mg, Ibuprofen 200mg Oral tablet	1			1
858798	HYDROCODONE BITARTRATE 7.5MG/IBUPROFEN 200MG TAB	1			1
858798	Hydrocodone Bitartrate/Ibuprofen 7.5 MG-200 MG Oral Tablet	1			1
858798	Hydrocodone Bitartrate/Ibuprofen 7.5 MG-200 MG Oral Tablet [HYDROCODONE BITARTRATE-IBUPROFEN]	1			1
858798	hydrocodone-ibuprofen 7.5 mg-200 mg oral tablet	1			1
858798	Hydrocodone-Ibuprofen, 7.5 mg-200 mg oral tablet	1			1
858798	hydrocodone/ibuprofen 7.5 mg-200 mg ORAL TABLET	1			1
858798	hydrocodone/ibuprofen@7.5 mg-200 mg@ORAL@TABLET	1			1
858798	Product containing precisely hydrocodone bitartrate 7.5 milligram and ibuprofen 200 milligram/1 each conventional release oral tablet (clinical drug)	1			1
858838	hydrocodone bitartrate 7.5 MG / ibuprofen 200 MG Oral Tablet [Vicoprofen]	1			1
858838	HYDROCODONE BITARTRATE 7.5 mg / IBUPROFEN 200 mg ORAL TABLET, COATED [Vicoprofen]	1			1
858838	Hydrocodone Bitartrate/Ibuprofen 7.5 MG-200 MG Oral Tablet [VICOPROFEN]	1			1
858838	Vicoprofen (hydrocodone bitartrate 7.5 MG / ibuprofen 200 MG) Oral Tablet	1			1
858838	Vicoprofen 7.5 MG / 200 MG Oral Tablet	1			1
858838	Vicoprofen 7.5mg-200mg Tablet	1			1
858838	Vicoprofen, 7.5 mg-200 mg oral tablet	1			1
859315	HYDROCODONE 10/IBUPROFEN 200MG TAB	1			1
859315	hydrocodone bitartrate 10 MG / ibuprofen 200 MG Oral Tablet	1			1
859315	Hydrocodone bitartrate 10 mg and ibuprofen 200 mg oral tablet	1			1
859315	Hydrocodone Bitartrate 10mg, Ibuprofen 200mg Oral tablet	1			1
859315	HYDROCODONE BITARTRATE 10MG/IBUPROFEN 200MG TAB	1			1
859315	Hydrocodone Bitartrate/Ibuprofen 10 MG-200 MG Oral Tablet	1			1
859315	hydrocodone-ibuprofen 10 mg-200 mg oral tablet	1			1
859315	Hydrocodone-Ibuprofen, 10 mg-200 mg oral tablet	1			1
859315	hydrocodone/ibuprofen 10 mg-200 mg ORAL TABLET	1			1
859315	hydrocodone/ibuprofen@10 mg-200 mg@ORAL@TABLET	1			1
859315	Product containing precisely hydrocodone bitartrate 10 milligram and ibuprofen 200 milligram/1 each conventional release oral tablet (clinical drug)	1			1
859317	hydrocodone bitartrate 10 MG / ibuprofen 200 MG Oral Tablet [Ibudone]	1			1
859317	Hydrocodone Bitartrate/Ibuprofen 10 MG-200 MG Oral Tablet [IBUDONE]	1			1
859317	Ibudone (hydrocodone bitartrate 10 MG / ibuprofen 200 MG) Oral Tablet	1			1
859317	IBUDONE 10 MG / 200 MG Oral Tablet	1			1
859317	Ibudone 10/200 Oral Tablet	1			1
859317	Ibudone 10mg-200mg Tablet	1			1
859317	Ibudone, 10 mg-200 mg oral tablet	1			1
993755	acetaminophen 120 MG / codeine phosphate 12 MG per 5 ML Oral Solution	1			1
993755	ACETAMINOPHEN 120 mg in 5 mL / CODEINE PHOSPHATE 12 mg in 5 mL ORAL SOLUTION	1			1
993755	ACETAMINOPHEN 120 mg in 5 mL / CODEINE PHOSPHATE 12 mg in 5 mL ORAL SOLUTION [Acetaminophen and Codeine Phosphate]	1			1
993755	Acetaminophen 120mg/5mL, Codeine Phosphate 12mg/5mL Elixir	1			1
993755	Acetaminophen 120mg/5mL, Codeine Phosphate 12mg/5mL Oral solution	1			1
993755	acetaminophen 24 MG/ML / codeine phosphate 2.4 MG/ML Oral Solution	1			1
993755	ACETAMINOPHEN 240 mg in 10 mL / CODEINE PHOSPHATE 24 mg in 10 mL ORAL SOLUTION	1			1
993755	acetaminophen 300 MG / codeine phosphate 30 MG per 12.5 ML Oral Solution	1			1
993755	ACETAMINOPHEN 300 mg in 12.5 mL / CODEINE PHOSPHATE 30 mg in 12.5 mL ORAL SOLUTION	1			1
993755	ACETAMINOPHEN 300 mg in 12.5 mL / CODEINE PHOSPHATE 30 mg in 12.5 mL ORAL SOLUTION [Acetaminophen and Codeine Phosphate]	1			1
993755	Acetaminophen 300mg/5mL, Codeine Phosphate 30mg/5mL Oral solution	1			1
993755	ACETAMINOPHEN 360 mg in 15 mL / CODEINE PHOSPHATE 36 mg in 15 mL ORAL SOLUTION	1			1
993755	acetaminophen with codeine 120 mg-12 mg/5 mL (5 mL) ORAL SOLUTION, ORAL	1			1
993755	acetaminophen with codeine 120 mg-12 mg/5 mL ORAL ELIXIR	1			1
993755	acetaminophen with codeine 120 mg-12 mg/5 mL ORAL SOLUTION, ORAL	1			1
993755	acetaminophen with codeine 240 mg-24 mg/10 mL (10 mL) ORAL SOLUTION, ORAL	1			1
993755	acetaminophen with codeine 300 mg-30 mg/12.5 mL (12.5 mL) ORAL SOLUTION, ORAL	1			1
993755	acetaminophen with codeine 360 mg-36 mg/15 mL (15 mL) ORAL SOLUTION, ORAL	1			1
993755	acetaminophen with codeine phosphate 120 mg-12 mg/5 mL (5 mL) ORAL SOLUTION, ORAL	1			1
993755	acetaminophen with codeine phosphate 120 mg-12 mg/5 mL ORAL ELIXIR	1			1
993755	acetaminophen with codeine phosphate 120 mg-12 mg/5 mL ORAL SOLUTION, ORAL	1			1
993755	acetaminophen with codeine phosphate 240 mg-24 mg/10 mL (10 mL) ORAL SOLUTION, ORAL	1			1
993755	acetaminophen with codeine phosphate 300 mg-30 mg/12.5 mL (12.5 mL) ORAL SOLUTION, ORAL	1			1
993755	acetaminophen with codeine phosphate 360 mg-36 mg/15 mL (15 mL) ORAL SOLUTION, ORAL	1			1
993755	acetaminophen with codeine phosphate@120 mg-12 mg/5 mL (5 mL)@ORAL@SOLUTION, ORAL	1			1
993755	acetaminophen with codeine phosphate@120 mg-12 mg/5 mL@ORAL@ELIXIR	1			1
993755	acetaminophen with codeine phosphate@120 mg-12 mg/5 mL@ORAL@SOLUTION, ORAL	1			1
993755	acetaminophen with codeine phosphate@240 mg-24 mg/10 mL (10 mL)@ORAL@SOLUTION, ORAL	1			1
993755	acetaminophen with codeine phosphate@300 mg-30 mg/12.5 mL (12.5 mL)@ORAL@SOLUTION, ORAL	1			1
993755	acetaminophen with codeine phosphate@360 mg-36 mg/15 mL (15 mL)@ORAL@SOLUTION, ORAL	1			1
993755	acetaminophen-codeine 120 mg-12 mg/5 mL oral liquid	1			1
993755	Acetaminophen-Codeine Phosphate, 120 mg-12 mg/5 mL oral liquid	1			1
993755	Acetaminophen/Codeine Phosphate 120 MG/5 ML-12 MG/5 ML Oral Elixir	1			1
993755	Acetaminophen/Codeine Phosphate 120 MG/5 ML-12 MG/5 ML Oral Elixir [ACETAMINOPHEN-CODEINE PHOSPHATE]	1			1
993755	Acetaminophen/Codeine Phosphate 120 MG/5 ML-12 MG/5 ML Oral Solution	1			1
993755	Acetaminophen/Codeine Phosphate 120 MG/5 ML-12 MG/5 ML Oral Solution [ACETAMINOPHEN-CODEINE PHOSPHATE]	1			1
993755	APAP 24 MG/ML / Codeine Phosphate 2.4 MG/ML Oral Solution	1			1
993755	CODEINE 12/ACETAMINOPHEN120MG/5ML ELIXIR	1			1
993755	CODEINE 12/ACETAMINOPHEN120MG/5ML SOLN	1			1
993755	CODEINE 12MG/ACETAMINOPHEN 120MG/5ML ELIXIR	1			1
993755	CODEINE 12MG/ACETAMINOPHEN 120MG/5ML SOLN,ORAL	1			1
993755	codeine phosphate 12 MG / acetaminophen 120 MG in 5 mL Oral Solution	1			1
993755	codeine phosphate 12 MG / acetaminophen 120 MG per 5 ML Oral Solution	1			1
993755	TY-PAP with Codeine 120mg-12mg/5ml Elixir	1			1
993770	ACETAMINOPHEN 300 mg / CODEINE PHOSPHATE 15 mg ORAL TABLET	1			1
993770	ACETAMINOPHEN 300 mg / CODEINE PHOSPHATE 15 mg ORAL TABLET [ACETAMINOPHEN AND CODEINE PHOSPHATE]	1			1
993770	Acetaminophen 300 mg / Codeine Phosphate 15 mg ORAL TABLET [ACETAMINOPHEN AND CODEINE]	1			1
993770	Acetaminophen 300 mg and codeine phosphate 15 mg oral tablet	1			1
993770	Acetaminophen 300mg, Codeine Phosphate 15mg Oral tablet	1			1
993770	acetaminophen with codeine 300 mg-15 mg ORAL TABLET	1			1
993770	acetaminophen with codeine phosphate 300 mg-15 mg ORAL TABLET	1			1
993770	acetaminophen with codeine phosphate@300 mg-15 mg@ORAL@TABLET	1			1
993770	acetaminophen-codeine 300 mg-15 mg oral tablet	1			1
993770	Acetaminophen-Codeine Phosphate, 300 mg-15 mg oral tablet	1			1
993770	Acetaminophen/Codeine Phosphate 300 MG-15 MG Oral Tablet	1			1
993770	Acetaminophen/Codeine Phosphate 300 MG-15 MG Oral Tablet [ACETAMINOPHEN-CODEINE PHOSPHATE]	1			1
993770	Acetaminophen/Codeine Phosphate 300 MG-15 MG Oral Tablet [ACETAMINOPHEN/CODEINE #2]	1			1
993770	Acetaminophen/Codeine Phosphate 300 MG-15 MG Oral Tablet [FEBRIDYNE]	1			1
993770	Acetaminophen/Codeine Phosphate 300 MG-15 MG Oral Tablet [TYLENOL W/CODEINE #2]	1			1
993770	APAP 300 MG / codeine phosphate 15 MG Oral Tablet	1			1
993770	CODEINE 15/ACETAMINOPHEN 300MG TAB	1			1
993770	CODEINE 15MG/ACETAMINOPHEN 300MG TAB	1			1
993770	codeine phosphate 15 MG / acetaminophen 300 MG Oral Tablet	1			1
993770	Codeine phosphate 15 mg and paracetamol 300 mg oral tablet	1			1
993770	Product containing precisely codeine phosphate 15 milligram and paracetamol 300 milligram/1 each conventional release oral tablet (clinical drug)	1			1
993781	ACETAMINOPHEN 300 mg / CODEINE PHOSPHATE 30 mg ORAL TABLET	1			1
993781	ACETAMINOPHEN 300 mg / CODEINE PHOSPHATE 30 mg ORAL TABLET [ACETAMINOPHEN AND CODEINE PHOSPHATE]	1			1
993781	ACETAMINOPHEN 300 mg / CODEINE PHOSPHATE 30 mg ORAL TABLET [Acetaminophen And Codeine]	1			1
993781	Acetaminophen 300 mg and codeine phosphate 30 mg oral tablet	1			1
993781	Acetaminophen 300mg, Codeine Phosphate 30mg Oral tablet	1			1
993781	acetaminophen with codeine 300 mg-30 mg ORAL TABLET	1			1
993781	acetaminophen with codeine phosphate 300 mg-30 mg ORAL TABLET	1			1
993781	acetaminophen with codeine phosphate@300 mg-30 mg@ORAL@TABLET	1			1
993781	acetaminophen-codeine 300 mg-30 mg oral tablet	1			1
993781	Acetaminophen-Codeine Phosphate, 300 mg-30 mg oral tablet	1			1
993781	Acetaminophen/Codeine Phosphate 300 MG-30 MG Oral Tablet	1			1
993781	Acetaminophen/Codeine Phosphate 300 MG-30 MG Oral Tablet [ACETAMINOPHEN-CODEINE PHOSPHATE]	1			1
993781	Acetaminophen/Codeine Phosphate 300 MG-30 MG Oral Tablet [ACETAMINOPHEN/CODEINE #3]	1			1
993781	APAP 300 MG / codeine phosphate 30 MG Oral Tablet	1			1
993781	CODEINE 30/ACETAMINOPHEN 300MG TAB	1			1
993781	CODEINE 30MG/ACETAMINOPHEN 300MG TAB	1			1
993781	CODEINE 30MG/ACETAMINOPHEN 300MG TAB UD	1			1
993781	CODEINE 30MG/ACETAMINOPHEN 300MG TAB,UD	1			1
993781	CODEINE PHOSPHATE 30 mg / ACETAMINOPHEN 300 mg ORAL TABLET	1			1
993781	CODEINE PHOSPHATE 30 mg / ACETAMINOPHEN 300 mg ORAL TABLET [ACETAMINOPHEN AND CODEINE]	1			1
993781	CODEINE PHOSPHATE 30 mg / ACETAMINOPHEN 300 mg ORAL TABLET [ACETAMINOPHEN with CODEINE]	1			1
993781	Codeine phosphate 30 mg and paracetamol 300 mg oral tablet	1			1
993781	Product containing precisely codeine phosphate 30 milligram and paracetamol 300 milligram/1 each conventional release oral tablet (clinical drug)	1			1
993837	acetaminophen 300 MG / codeine phosphate 30 MG Oral Tablet [Tylenol with Codeine]	1			1
993837	Acetaminophen/Codeine Phosphate 300 MG-30 MG Oral Tablet [TYLENOL W/CODEINE #3]	1			1
993837	Acetaminophen/Codeine Phosphate 300 MG-30 MG Oral Tablet [TYLENOL WITH CODEINE NO. 3]	1			1
993837	Acetaminophen/Codeine Phosphate 300 MG-30 MG Oral Tablet [TYLENOL WITH CODEINE]	1			1
993837	APAP 300 MG / Codeine Phosphate 30 MG Oral Tablet [Tylenol with Codeine]	1			1
993837	Tylenol #3 Oral Tablet	1			1
993837	Tylenol with Codeine #3 (acetaminophen 300 MG / codeine phosphate 30 MG) Oral Tablet	1			1
993837	Tylenol with Codeine #3 (APAP 300 MG / codeine phosphate 30 MG) Oral Tablet	1			1
993837	Tylenol with Codeine #3 30 MG / 300 MG Oral Tablet	1			1
993837	Tylenol with Codeine #3, 300 mg-30 mg oral tablet	1			1
993837	Tylenol with Codeine No.3 Tablet	1			1
993890	ACETAMINOPHEN 300 mg / CODEINE PHOSPHATE 60 mg ORAL TABLET	1			1
993890	ACETAMINOPHEN 300 mg / CODEINE PHOSPHATE 60 mg ORAL TABLET [ACETAMINOPHEN AND CODEINE PHOSPHATE]	1			1
993890	ACETAMINOPHEN 300 mg / CODEINE PHOSPHATE 60 mg ORAL TABLET [Acetaminophen and Codeine]	1			1
993890	Acetaminophen 300 mg and codeine phosphate 60 mg oral tablet	1			1
993890	Acetaminophen 300mg, Codeine Phosphate 60mg Oral tablet	1			1
993890	acetaminophen with codeine 300 mg-60 mg ORAL TABLET	1			1
993890	acetaminophen with codeine phosphate 300 mg-60 mg ORAL TABLET	1			1
993890	acetaminophen with codeine phosphate@300 mg-60 mg@ORAL@TABLET	1			1
993890	acetaminophen-codeine 300 mg-60 mg oral tablet	1			1
993890	Acetaminophen-Codeine Phosphate, 300 mg-60 mg oral tablet	1			1
993890	Acetaminophen/Codeine Phosphate 300 MG-60 MG Oral Tablet	1			1
993890	Acetaminophen/Codeine Phosphate 300 MG-60 MG Oral Tablet [ACETAMINOPHEN-CODEINE PHOSPHATE]	1			1
993890	Acetaminophen/Codeine Phosphate 300 MG-60 MG Oral Tablet [ACETAMINOPHEN/CODEINE #4]	1			1
993890	Acetaminophen/Codeine Phosphate 300 MG-60 MG Oral Tablet [FEBRIDYNE]	1			1
993890	APAP 300 MG / codeine phosphate 60 MG Oral Tablet	1			1
993890	CODEINE 60MG/ACETAMINOPHEN 300MG TAB	1			1
993890	CODEINE PHOSPHATE 60 mg / ACETAMINOPHEN 300 mg ORAL TABLET	1			1
993890	CODEINE PHOSPHATE 60 mg / ACETAMINOPHEN 300 mg ORAL TABLET [Acetaminophen And Codeine]	1			1
993890	Codeine phosphate 60 mg and paracetamol 300 mg oral tablet	1			1
993890	Product containing precisely codeine phosphate 60 milligram and paracetamol 300 milligram/1 each conventional release oral tablet (clinical drug)	1			1
993892	acetaminophen 300 MG / codeine phosphate 60 MG Oral Tablet [Tylenol with Codeine]	1			1
993892	Acetaminophen/Codeine Phosphate 300 MG-60 MG Oral Tablet [TYLENOL W/CODEINE #4]	1			1
993892	Acetaminophen/Codeine Phosphate 300 MG-60 MG Oral Tablet [TYLENOL WITH CODEINE NO. 4]	1			1
993892	Acetaminophen/Codeine Phosphate 300 MG-60 MG Oral Tablet [TYLENOL WITH CODEINE]	1			1
993892	APAP 300 MG / Codeine Phosphate 60 MG Oral Tablet [Tylenol with Codeine]	1			1
993892	Tylenol #4 Oral Tablet	1			1
993892	Tylenol with Codeine #4 (acetaminophen 300 MG / codeine phosphate 60 MG) Oral Tablet	1			1
993892	Tylenol with Codeine #4 (APAP 300 MG / codeine phosphate 60 MG) Oral Tablet	1			1
993892	Tylenol with Codeine #4 60 MG / 300 MG Oral Tablet	1			1
993892	Tylenol with Codeine #4, 300 mg-60 mg oral tablet	1			1
993892	Tylenol with Codeine No.4 Tablet	1			1
993943	acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule	1			1
993943	Acetaminophen 325 mg and butalbital 50 mg and caffeine 40 mg and codeine phosphate 30 mg oral capsule	1			1
993943	acetaminophen/butalbital/caffeine/codeine 325 mg-50 mg-40 mg-30 mg oral capsule	1			1
993943	Acetaminophen/Butalbital/Caffeine/Codeine Phosphate 325 MG-50 MG-40 MG-30 MG Oral Capsule	1			1
993943	Acetaminophen/Butalbital/Caffeine/Codeine Phosphate 325 MG-50 MG-40 MG-30 MG Oral Capsule [BUT/APAP/CAFF/COD]	1			1
993943	Acetaminophen/Butalbital/Caffeine/Codeine Phosphate 325 MG-50 MG-40 MG-30 MG Oral Capsule [BUTALBITAL-APAP-CAFFEINE-CODEINE]	1			1
993943	Acetaminophen/Butalbital/Caffeine/Codeine, 325 mg-50 mg-40 mg-30 mg oral capsule	1			1
993943	APAP 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule	1			1
993943	butalbit/acetamin/caff/codeine 50 mg-325 mg-40 mg-30 mg ORAL CAPSULE	1			1
993943	BUTALBITAL 50 mg / ACETAMINOPHEN 325 mg / CAFFEINE 40 mg / CODEINE PHOSPHATE 30 mg ORAL CAPSULE	1			1
993943	Butalbital 50 mg and caffeine 40 mg and codeine phosphate 30 mg and paracetamol 325 mg oral capsule	1			1
993943	Butalbital 50mg, Acetaminophen 325mg, Caffeine 40mg, Codeine Phosphate 30mg Oral capsule	1			1
993943	butalbital/acetaminophen/caffeine/codeine phosphate 50 mg-325 mg-40 mg-30 mg ORAL CAPSULE	1			1
993943	butalbital/acetaminophen/caffeine/codeine phosphate@50 mg-325 mg-40 mg-30 mg@ORAL@CAPSULE	1			1
993943	CODEINE 30/APAP 325/BUTALB 50MG/CAFN CAP	1			1
993943	CODEINE 30MG/APAP 325MG/BUTALBITAL 50MG/CAFN 40MG CAP	1			1
993943	CODEINE PHOSPHATE 30 mg / BUTALBITAL 50 mg / CAFFEINE 40 mg / ACETAMINOPHEN 325 mg ORAL CAPSULE	1			1
993943	CODEINE PHOSPHATE 30 mg / BUTALBITAL 50 mg / CAFFEINE 40 mg / ACETAMINOPHEN 325 mg ORAL CAPSULE [BUTALBITAL, ACETAMINOPHEN, CAFFEINE, AND CODEINE PHOSPHATE]	1			1
993943	Product containing precisely butalbital 50 milligram and caffeine 40 milligram and codeine phosphate 30 milligram and paracetamol 325 milligram/1 each conventional release oral capsule (clinical drug)	1			1
994043	acetaminophen 500 MG / codeine phosphate 15 MG Oral Tablet	1			1
994043	Acetaminophen 500 mg and codeine phosphate 15 mg oral tablet	1			1
994043	APAP 500 MG / codeine phosphate 15 MG Oral Tablet	1			1
994043	codeine phosphate 15 MG / acetaminophen 500 MG Oral Tablet	1			1
994043	Codeine phosphate 15 mg and paracetamol 500 mg oral tablet	1			1
994043	Product containing precisely codeine phosphate 15 milligram and paracetamol 500 milligram/1 each conventional release oral tablet (clinical drug)	1			1
994046	acetaminophen 500 MG / codeine phosphate 30 MG Oral Tablet	1			1
994046	Acetaminophen 500 mg and codeine phosphate 30 mg oral tablet	1			1
994046	acetaminophen with codeine 500 mg-30 mg ORAL TABLET	1			1
994046	acetaminophen with codeine phosphate 500 mg-30 mg ORAL TABLET	1			1
994046	acetaminophen with codeine phosphate@500 mg-30 mg@ORAL@TABLET	1			1
994046	APAP 500 MG / codeine phosphate 30 MG Oral Tablet	1			1
994046	codeine phosphate 30 MG / acetaminophen 500 MG Oral Tablet	1			1
994046	Codeine phosphate 30 mg and paracetamol 500 mg oral tablet	1			1
994046	Product containing precisely codeine phosphate 30 milligram and paracetamol 500 milligram/1 each conventional release oral tablet (clinical drug)	1			1
994226	ASA 325 MG / carisoprodol 200 MG / codeine phosphate 16 MG Oral Tablet	1			1
994226	ASA/Carisoprodol/Codeine Phosphate, 325 mg-200 mg-16 mg oral tablet	1			1
994226	aspirin 325 MG / carisoprodol 200 MG / codeine phosphate 16 MG Oral Tablet	1			1
994226	Aspirin 325 mg and carisoprodol 200 mg and codeine phosphate 16 mg oral tablet	1			1
994226	aspirin/carisoprodol/codeine 325 mg-200 mg-16 mg oral tablet	1			1
994226	Aspirin/Carisoprodol/Codeine Phosphate 325 MG-200 MG-16 MG Oral Tablet	1			1
994226	Aspirin/Carisoprodol/Codeine Phosphate 325 MG-200 MG-16 MG Oral Tablet [CARISOPRODOL/ASPIRIN/CODEINE]	1			1
994226	Carisoprodol 200mg, Aspirin 325mg, Codeine Phosphate 16mg Oral tablet	1			1
994226	carisoprodol/aspirin/codeine 200 mg-325 mg-16 mg ORAL TABLET	1			1
994226	carisoprodol/aspirin/codeine phosphate 200 mg-325 mg-16 mg ORAL TABLET	1			1
994226	carisoprodol/aspirin/codeine phosphate@200 mg-325 mg-16 mg@ORAL@TABLET	1			1
994226	CODEINE 16MG/ASA 325MG/CARISOP 200MG TAB	1			1
994226	CODEINE 16MG/ASA 325MG/CARISOPRODOL 200MG TAB	1			1
994226	codeine phosphate 16 MG / aspirin 325 MG / carisoprodol 200 MG Oral Tablet	1			1
994226	Product containing precisely aspirin 325 milligram and carisoprodol 200 milligram and codeine phosphate 16 milligram/1 each conventional release oral tablet (clinical drug)	1			1
994237	ASA 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule	1			1
994237	aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule	1			1
994237	Aspirin 325 mg and butalbital 50 mg and caffeine 40 mg and codeine phosphate 30 mg oral capsule	1			1
994237	aspirin/butalbital/caffeine/codeine 325 mg-50 mg-40 mg-30 mg oral capsule	1			1
994237	Aspirin/Butalbital/Caffeine/Codeine Phosphate 325 MG-50 MG-40 MG-30 MG Oral Capsule	1			1
994237	Aspirin/Butalbital/Caffeine/Codeine Phosphate 325 MG-50 MG-40 MG-30 MG Oral Capsule [BUTALBITAL COMPOUND W/CODEINE]	1			1
994237	Aspirin/Butalbital/Caffeine/Codeine Phosphate 325 MG-50 MG-40 MG-30 MG Oral Capsule [BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE]	1			1
994237	Aspirin/Butalbital/Caffeine/Codeine, 325 mg-50 mg-40 mg-30 mg oral capsule	1			1
994237	BUTALBITAL 50 mg / ASPIRIN 325 mg / CAFFEINE 40 mg / CODEINE PHOSPHATE 30 mg ORAL CAPSULE	1			1
994237	BUTALBITAL 50 mg / ASPIRIN 325 mg / CAFFEINE 40 mg / CODEINE PHOSPHATE 30 mg ORAL CAPSULE [BUTALBITAL, ASPIRIN, CAFFEINE AND CODEINE PHOSPHATE]	1			1
994237	Butalbital 50mg, Aspirin 325mg, Caffeine 40mg, Codeine Phosphate 30mg Oral capsule	1			1
994237	CODEINE 30/ASA 325/BUTALB 50MG/CAFN CAP	1			1
994237	CODEINE 30MG/ASA 325MG/BUTALBITAL 50MG/CAFN 40MG CAP	1			1
994237	Codeine Phosphate 30 MILLIGRAM In 1 CAPSULE / Butalbital 50 MILLIGRAM In 1 CAPSULE / Caffeine 40 MILLIGRAM In 1 CAPSULE / Aspirin 325 MILLIGRAM In 1 CAPSULE ORAL CAPSULE	1			1
994237	codeine phosphate/butalbital/aspirin/caffeine 30 mg-50 mg-325 mg-40 mg ORAL CAPSULE	1			1
994237	codeine phosphate/butalbital/aspirin/caffeine@30 mg-50 mg-325 mg-40 mg@ORAL@CAPSULE	1			1
994237	codeine/butalbital/ASA/caffein 30 mg-50 mg-325 mg-40 mg ORAL CAPSULE	1			1
994237	Product containing precisely aspirin 325 milligram and butalbital 50 milligram and caffeine 40 milligram and codeine phosphate 30 milligram/1 each conventional release oral capsule (clinical drug)	1			1
994239	ASA 325 MG / butalbital 50 MG / Caffeine 40 MG / Codeine Phosphate 30 MG Oral Capsule [Ascomp]	1			1
994239	Ascomp with Codeine (ASA 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG) Oral Capsule	1			1
994239	Ascomp with Codeine 50 MG / 325 MG / 40 MG / 30 MG Oral Capsule	1			1
994239	Ascomp with Codeine Capsule	1			1
994239	Ascomp with Codeine, 325 mg-50 mg-40 mg-30 mg oral capsule	1			1
994239	aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule [Ascomp]	1			1
994239	Aspirin/Butalbital/Caffeine/Codeine Phosphate 325 MG-50 MG-40 MG-30 MG Oral Capsule [ASCOMP W/CODEINE]	1			1
994239	Aspirin/Butalbital/Caffeine/Codeine Phosphate Oral Capsule [ASCOMP W/CODEINE]	1			1
994239	BUTALBITAL 50 mg / ASPIRIN 325 mg / CAFFEINE 40 mg / CODEINE PHOSPHATE 30 mg ORAL CAPSULE [Ascomp with Codeine]	1			1
996976	acetaminophen 500 MG / codeine phosphate 12.8 MG Oral Tablet	1			1
996976	Acetaminophen 500 mg and codeine phosphate 12.8 mg oral tablet	1			1
996976	APAP 500 MG / Codeine Phosphate 12.8 MG Oral Tablet	1			1
996976	codeine phosphate 12.8 MG / acetaminophen 500 MG Oral Tablet	1			1
996976	Codeine phosphate 12.8 mg and paracetamol 500 mg oral tablet	1			1
996976	Product containing precisely codeine phosphate 12.8 milligram and paracetamol 500 milligram/1 each conventional release oral tablet (clinical drug)	1			1
996978	acetaminophen 500 MG / codeine phosphate 13.5 MG Oral Tablet	1			1
996978	Acetaminophen 500 mg and codeine phosphate 13.5 mg oral tablet	1			1
996978	APAP 500 MG / Codeine Phosphate 13.5 MG Oral Tablet	1			1
996978	codeine phosphate 13.5 MG / acetaminophen 500 MG Oral Tablet	1			1
996978	Codeine phosphate 13.5 mg and paracetamol 500 mg oral tablet	1			1
996978	Product containing precisely codeine phosphate 13.5 milligram and paracetamol 500 milligram/1 each conventional release oral tablet (clinical drug)	1			1
996979	acetaminophen 500 MG / codeine phosphate 30 MG Oral Capsule	1			1
996979	Acetaminophen 500 mg and codeine phosphate 30 mg oral capsule	1			1
996979	APAP 500 MG / Codeine Phosphate 30 MG Oral Capsule	1			1
996979	codeine phosphate 30 MG / acetaminophen 500 MG Oral Capsule	1			1
996979	Codeine phosphate 30 mg and paracetamol 500 mg oral capsule	1			1
996979	Product containing precisely codeine phosphate 30 milligram and paracetamol 500 milligram/1 each conventional release oral capsule (clinical drug)	1			1
996981	acetaminophen 500 MG / codeine phosphate 8 MG Oral Capsule	1			1
996981	Acetaminophen 500 mg and codeine phosphate 8 mg oral capsule	1			1
996981	APAP 500 MG / Codeine Phosphate 8 MG Oral Capsule	1			1
996981	codeine phosphate 8 MG / acetaminophen 500 MG Oral Capsule	1			1
996981	Codeine phosphate 8 mg and paracetamol 500 mg oral capsule	1			1
996981	Product containing precisely codeine phosphate 8 milligram and paracetamol 500 milligram/1 each conventional release oral capsule (clinical drug)	1			1
996982	acetaminophen 500 MG / codeine phosphate 8 MG Oral Tablet	1			1
996982	Acetaminophen 500 mg and codeine phosphate 8 mg oral tablet	1			1
996982	APAP 500 MG / Codeine Phosphate 8 MG Oral Tablet	1			1
996982	codeine phosphate 8 MG / acetaminophen 500 MG Oral Tablet	1			1
996982	Codeine phosphate 8 mg and paracetamol 500 mg oral tablet	1			1
996982	Product containing precisely codeine phosphate 8 milligram and paracetamol 500 milligram/1 each conventional release oral tablet (clinical drug)	1			1
996988	ASA 300 MG / Codeine Phosphate 8 MG Oral Tablet	1			1
996988	aspirin 300 MG / codeine phosphate 8 MG Oral Tablet	1			1
996988	Aspirin 300 mg and codeine 8 mg oral tablet	1			1
996988	codeine phosphate 8 MG / aspirin 300 MG Oral Tablet	1			1
996988	Product containing precisely aspirin 300 milligram and codeine 8 milligram/1 each conventional release oral tablet (clinical drug)	1			1
996991	ASA 325 MG / Codeine Phosphate 30 MG Oral Tablet	1			1
996991	aspirin 325 MG / codeine phosphate 30 MG Oral Tablet	1			1
