RXCUI	STR	VOTES	Wasz	Shankar	Andy	Comments 
1724301	hydromorphone HCl in 0.9 % sodium chloride@7.5 mg/25 mL@INJECTION@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724301	hydromorphone HCl in 0.9 % sodium chloride@9 mg/30 mL (0.3 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724301	hydromorphone HCl in 0.9% NaCl 7.5 mg/25 mL INJECTION PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724301	hydromorphone HCl in 0.9% NaCl 9 mg/30 mL (0.3 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724301	Hydromorphone Hydrochloride/Sodium Chloride 0.3 MG/1 ML-0.9% Intravenous Solution	-1	-1			Not in UMLS
1724303	HYDROmorphone 0.4 mg/mL-NaCl 0.9% intravenous solution	-1	-1			Not in UMLS
1724303	hydromorphone HCl in 0.9 % sodium chloride 10 mg/25 mL (0.4 mg/ml) INJECTION PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724303	hydromorphone HCl in 0.9 % sodium chloride 12 mg/30 mL (0.4 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724303	hydromorphone HCl in 0.9 % sodium chloride 12 mg/30 mL (0.4 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724303	hydromorphone HCl in 0.9 % sodium chloride@10 mg/25 mL (0.4 mg/ml)@INJECTION@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724303	hydromorphone HCl in 0.9 % sodium chloride@12 mg/30 mL (0.4 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724303	hydromorphone HCl in 0.9 % sodium chloride@12 mg/30 mL (0.4 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724303	hydromorphone HCl in 0.9 % sodium chloride/PF 12 mg/30 mL (0.4 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724303	hydromorphone HCl in 0.9 % sodium chloride/PF@12 mg/30 mL (0.4 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724303	hydromorphone HCl in 0.9% NaCl 10 mg/25 mL (0.4 mg/ml) INJECTION PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724303	hydromorphone HCl in 0.9% NaCl 12 mg/30 mL (0.4 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724303	hydromorphone HCl in 0.9% NaCl 12 mg/30 mL (0.4 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724303	hydromorphone HCl/0.9% NaCl/PF 12 mg/30 mL (0.4 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724303	HYDROMORPHONE HYDROCHLORIDE 0.4 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION	-1	-1			Not in UMLS
1724303	HYDROmorphone Hydrochloride, 0.4 mg/mL-NaCl 0.9% intravenous solution	-1	-1			Not in UMLS
1724303	Hydromorphone Hydrochloride/Sodium Chloride 0.4 MG/1 ML-0.9% Intravenous Solution	-1	-1			Not in UMLS
1724311	HYDROmorphone 0.5 mg/mL-NaCl 0.9% intravenous solution	-1	-1			Not in UMLS
1724311	HYDROMORPHONE 0.5MG/ML INJ,30ML	-1	-1			Not in UMLS
1724311	HYDROmorphone 25 mg-0.9%/50 mL intravenous solution	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9 % sodium chloride 0.5 mg/mL INTRAVEN PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9 % sodium chloride 15 mg/30 mL (0.5 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9 % sodium chloride 15 mg/30 mL (0.5 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9 % sodium chloride 25 mg/50 mL (0.5 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9 % sodium chloride@0.5 mg/mL@INTRAVEN@PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9 % sodium chloride@15 mg/30 mL (0.5 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9 % sodium chloride@15 mg/30 mL (0.5 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9 % sodium chloride@25 mg/50 mL (0.5 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9 % sodium chloride/PF 0.5 mg/mL INTRAVEN PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9 % sodium chloride/PF@0.5 mg/mL@INTRAVEN@PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9% NaCl 0.5 mg/mL INTRAVEN PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9% NaCl 15 mg/30 mL (0.5 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9% NaCl 15 mg/30 mL (0.5 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724311	hydromorphone HCl in 0.9% NaCl 25 mg/50 mL (0.5 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1724311	hydromorphone HCl/0.9% NaCl/PF 0.5 mg/mL INTRAVEN PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1724311	HYDROMORPHONE HYDROCHLORIDE 0.5 mg in 1 mL INTRAMUSCULAR INJECTION, SOLUTION	-1	-1			Not in UMLS
1724311	HYDROMORPHONE HYDROCHLORIDE 0.5 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION	-1	-1			Not in UMLS
1724311	HYDROMORPHONE HYDROCHLORIDE 0.5 mg in 1 mL SUBCUTANEOUS INJECTION, SOLUTION	-1	-1			Not in UMLS
1724311	HYDROmorphone Hydrochloride, 0.5 mg/mL-NaCl 0.9% intravenous solution	-1	-1			Not in UMLS
1724311	HYDROmorphone Hydrochloride, 25 mg-0.9%/50 mL intravenous solution	-1	-1			Not in UMLS
1724311	Hydromorphone Hydrochloride/Sodium Chloride 0.5 MG/1 ML-0.9% Intravenous Solution	-1	-1			Not in UMLS
1724313	hydromorphone HCl in 0.9 % sodium chloride 18 mg/30 mL (0.6 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724313	hydromorphone HCl in 0.9 % sodium chloride@18 mg/30 mL (0.6 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724313	hydromorphone HCl in 0.9% NaCl 18 mg/30 mL (0.6 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724313	Hydromorphone Hydrochloride/Sodium Chloride 0.6 MG/1 ML-0.9% Intravenous Solution	-1	-1			Not in UMLS
1724321	hydromorphone HCl in 0.9 % sodium chloride 24 mg/30 mL (0.8 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724321	hydromorphone HCl in 0.9 % sodium chloride@24 mg/30 mL (0.8 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724321	hydromorphone HCl in 0.9% NaCl 24 mg/30 mL (0.8 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724321	Hydromorphone Hydrochloride/Sodium Chloride 0.8 MG/1 ML-0.9% Intravenous Solution	-1	-1			Not in UMLS
1724323	hydromorphone HCl in 0.9 % sodium chloride 36 mg/30 mL (1.2 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724323	hydromorphone HCl in 0.9 % sodium chloride@36 mg/30 mL (1.2 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724323	hydromorphone HCl in 0.9% NaCl 36 mg/30 mL (1.2 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1724323	Hydromorphone Hydrochloride/Sodium Chloride 1.2 MG/1 ML-0.9% Intravenous Solution	-1	-1			Not in UMLS
1724324	HYDROmorphone 1.4 mg/mL-NaCl 0.9% intravenous solution	-1	-1			Not in UMLS
1724324	HYDROmorphone Hydrochloride, 1.4 mg/mL-NaCl 0.9% intravenous solution	-1	-1			Not in UMLS
1724325	hydromorphone HCl in 0.9 % sodium chloride/PF 1 mg/0.5 mL INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1724325	hydromorphone HCl in 0.9 % sodium chloride/PF@1 mg/0.5 mL@INTRAVEN@SYRINGE (ML)	-1	-1			Not in UMLS
1724325	hydromorphone HCl/0.9% NaCl/PF 1 mg/0.5 mL INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1724327	HYDROmorphone 3 mg/mL injectable solution	-1	-1			Not in UMLS
1724327	hydromorphone HCl 3 mg/mL INJECTION SYRINGE (ML)	-1	-1			Not in UMLS
1724327	HYDROMORPHONE HCL 3MG/ML INJ	-1	-1			Not in UMLS
1724327	hydromorphone HCl@3 mg/mL@INJECTION@SYRINGE (ML)	-1	-1			Not in UMLS
1724327	Hydromorphone Hydrochloride 3 MG/1 ML Injection Solution	-1	-1			Not in UMLS
1724327	HYDROmorphone Hydrochloride, 3 mg/mL injectable solution	-1	-1			Not in UMLS
1724350	HYDROMORPHONE HYDROCHLORIDE 10 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION	-1	-1			Not in UMLS
1724381	hydromorphone HCl in 0.9 % sodium chloride 0.5 mg/mL INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1724381	hydromorphone HCl in 0.9 % sodium chloride@0.5 mg/mL@INTRAVEN@SYRINGE (ML)	-1	-1			Not in UMLS
1724381	hydromorphone HCl in 0.9% NaCl 0.5 mg/mL INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1724560	hydromorphone HCl in 0.9 % sodium chloride 2 mg/mL INTRAVEN PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1724560	hydromorphone HCl in 0.9 % sodium chloride@2 mg/mL@INTRAVEN@PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1724560	hydromorphone HCl in 0.9% NaCl 2 mg/mL INTRAVEN PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1724561	Bupivacaine Hydrochloride/Hydromorphone Hydrochloride/Sodium Chloride 0.1%-20 MCG/1 ML-0.9% Epidural Solution	-1	-1			Not in UMLS
1724561	hydromorphone HCl/bupivacaine HCl in 0.9% sodium chloride/PF 20 mcg/mL-0.1 % EPIDURAL PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1724561	hydromorphone HCl/bupivacaine HCl in 0.9% sodium chloride/PF@20 mcg/mL-0.1 %@EPIDURAL@PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1724561	hydromorphone/bupiv/0.9NaCl/PF 20 mcg/mL-0.1 % EPIDURAL PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1724643	HYDROMORPHONE HYDROCHLORIDE 2 mg in 1 mL INTRAMUSCULAR INJECTION, SOLUTION [Hydromorphone Hydrochloride]	-1	-1			Not in UMLS
1724643	HYDROMORPHONE HYDROCHLORIDE 2 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION [Hydromorphone Hydrochloride]	-1	-1			Not in UMLS
1724643	HYDROMORPHONE HYDROCHLORIDE 2 mg in 1 mL SUBCUTANEOUS INJECTION, SOLUTION [Hydromorphone Hydrochloride]	-1	-1			Not in UMLS
1726495	HYDROMORPHONE 1MG/ML INJ,SOLN,PCA,50ML	-1	-1			Not in UMLS
1726495	HYDROMORPHONE 1MG/ML SOLN INJ PCA 50ML	-1	-1			Not in UMLS
1726495	hydromorphone HCl in 0.9 % sodium chloride 50 mg/50 mL (1 mg/mL) INTRAVEN PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1726495	hydromorphone HCl in 0.9 % sodium chloride 50 mg/50 mL INJECTION PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1726495	hydromorphone HCl in 0.9 % sodium chloride 50 mg/50 mL INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726495	hydromorphone HCl in 0.9 % sodium chloride@50 mg/50 mL (1 mg/mL)@INTRAVEN@PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1726495	hydromorphone HCl in 0.9 % sodium chloride@50 mg/50 mL@INJECTION@PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1726495	hydromorphone HCl in 0.9 % sodium chloride@50 mg/50 mL@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726495	hydromorphone HCl in 0.9% NaCl 50 mg/50 mL (1 mg/mL) INTRAVEN PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1726495	hydromorphone HCl in 0.9% NaCl 50 mg/50 mL INJECTION PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1726495	hydromorphone HCl in 0.9% NaCl 50 mg/50 mL INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726495	Hydromorphone Hydrochloride/Sodium Chloride 50 MG/50 ML-0.9% Intravenous Solution	-1	-1			Not in UMLS
1726503	HYDROMORPHONE 1MG/ML INJ,SOLN,PCA,30ML	-1	-1			Not in UMLS
1726503	HYDROMORPHONE 1MG/ML SOLN INJ PCA 30ML	-1	-1			Not in UMLS
1726503	hydromorphone HCl in 0.9 % sodium chloride 30 mg/30 mL (1 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726503	hydromorphone HCl in 0.9 % sodium chloride 30 mg/30 mL (1 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1726503	hydromorphone HCl in 0.9 % sodium chloride@30 mg/30 mL (1 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726503	hydromorphone HCl in 0.9 % sodium chloride@30 mg/30 mL (1 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1726503	hydromorphone HCl in 0.9 % sodium chloride/PF 30 mg/30 mL (1 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1726503	hydromorphone HCl in 0.9 % sodium chloride/PF@30 mg/30 mL (1 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1726503	hydromorphone HCl in 0.9% NaCl 30 mg/30 mL (1 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726503	hydromorphone HCl in 0.9% NaCl 30 mg/30 mL (1 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1726503	hydromorphone HCl/0.9% NaCl/PF 30 mg/30 mL (1 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1726518	hydromorphone HCl in 0.9 % sodium chloride 25 mg/25 mL INJECTION PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726518	hydromorphone HCl in 0.9 % sodium chloride@25 mg/25 mL@INJECTION@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726518	hydromorphone HCl in 0.9% NaCl 25 mg/25 mL INJECTION PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726519	hydromorphone HCl in 0.9 % sodium chloride 55 mg/55 mL (1 mg/mL) INJECTION PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726519	hydromorphone HCl in 0.9 % sodium chloride@55 mg/55 mL (1 mg/mL)@INJECTION@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726519	hydromorphone HCl in 0.9% NaCl 55 mg/55 mL (1 mg/mL) INJECTION PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726521	hydromorphone HCl in 0.9 % sodium chloride 100 mg/100 mL (1 mg/mL) INJECTION PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1726521	hydromorphone HCl in 0.9 % sodium chloride@100 mg/100 mL (1 mg/mL)@INJECTION@PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1726521	hydromorphone HCl in 0.9% NaCl 100 mg/100 mL (1 mg/mL) INJECTION PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1726670	hydromorphone HCl in D5W/PF 100 mg/50 mL (2 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726670	hydromorphone HCl in dextrose 5 %-water/PF 100 mg/50 mL (2 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726670	hydromorphone HCl in dextrose 5 %-water/PF@100 mg/50 mL (2 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726674	hydromorphone HCl 110 mg/55 mL (2 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726674	hydromorphone HCl in 0.9 % sodium chloride/PF 110 mg/55 mL (2 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726674	hydromorphone HCl in 0.9 % sodium chloride/PF@110 mg/55 mL (2 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726674	hydromorphone HCl@110 mg/55 mL (2 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726674	hydromorphone HCl/0.9% NaCl/PF 110 mg/55 mL (2 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA SYRINGE	-1	-1			Not in UMLS
1726677	hydromorphone HCl 60 mg/30 mL (2 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1726677	hydromorphone HCl in 0.9 % sodium chloride 60 mg/30 mL (2 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1726677	hydromorphone HCl in 0.9 % sodium chloride@60 mg/30 mL (2 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1726677	hydromorphone HCl in 0.9% NaCl 60 mg/30 mL (2 mg/mL) INTRAVEN PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1726677	hydromorphone HCl@60 mg/30 mL (2 mg/mL)@INTRAVEN@PATIENT CONTROLLED ANALGESIA VIAL	-1	-1			Not in UMLS
1726856	HYDROmorphone 0.6 mg/0.6 mL-NaCl 0.9% intravenous solution	-1	-1			Not in UMLS
1726856	hydromorphone HCl in 0.9 % sodium chloride 0.6 mg/0.6 mL INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1726856	hydromorphone HCl in 0.9 % sodium chloride@0.6 mg/0.6 mL@INTRAVEN@SYRINGE (ML)	-1	-1			Not in UMLS
1726856	hydromorphone HCl in 0.9% NaCl 0.6 mg/0.6 mL INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1726856	Hydromorphone, 0.6 mg/0.6 mL-NaCl 0.9% intravenous solution	-1	-1			Not in UMLS
1726857	hydromorphone HCl in 0.9 % sodium chloride 4 mg/mL (1 mL) INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1726857	hydromorphone HCl in 0.9 % sodium chloride@4 mg/mL (1 mL)@INTRAVEN@SYRINGE (ML)	-1	-1			Not in UMLS
1726857	hydromorphone HCl in 0.9% NaCl 4 mg/mL (1 mL) INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1727507	fentanyl citrate in 0.9 % sodium chloride/PF 10 mcg/mL INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1727507	fentanyl citrate in 0.9 % sodium chloride/PF@10 mcg/mL@INTRAVEN@SYRINGE (ML)	-1	-1			Not in UMLS
1727507	fentanyl citrate-0.9 % NaCl/PF 10 mcg/mL INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1727507	Fentanyl Citrate/Sodium Chloride 10 MCG/1 ML-0.9% Injection Solution	-1	-1			Not in UMLS
1727508	fentanyl citrate/PF 500 mcg/10 mL (50 mcg/mL) INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1727508	fentanyl citrate/PF@500 mcg/10 mL (50 mcg/mL)@INTRAVEN@SYRINGE (ML)	-1	-1			Not in UMLS
1727509	fentanyl citrate/PF 250 mcg/5 mL (50 mcg/mL) INTRAVEN SYRINGE (ML)	-1	-1			Not in UMLS
1727509	fentanyl citrate/PF@250 mcg/5 mL (50 mcg/mL)@INTRAVEN@SYRINGE (ML)	-1	-1			Not in UMLS
1727510	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 100 mcg/50 mL (2 mcg/mL)-0.08 % EPIDURAL SYRINGE (ML)	-1	-1			Not in UMLS
1727510	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@100 mcg/50 mL (2 mcg/mL)-0.08 %@EPIDURAL@SYRINGE (ML)	-1	-1			Not in UMLS
1727510	Fentanyl Citrate/Ropivacaine Hydrochloride/Sodium Chloride 2 MCG/1 ML-0.08%-0.9% Epidural Solution	-1	-1			Not in UMLS
1727510	fentanyl/ropivacaine/NS/PF 100 mcg/50 mL (2 mcg/mL)-0.08 % EPIDURAL SYRINGE (ML)	-1	-1			Not in UMLS
1727511	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF 200 mcg/50 mL (4 mcg/mL)-0.1 % EPIDURAL SYRINGE (ML)	-1	-1			Not in UMLS
1727511	fentanyl citrate/ropivacaine HCl/sodium chloride 0.9%/PF@200 mcg/50 mL (4 mcg/mL)-0.1 %@EPIDURAL@SYRINGE (ML)	-1	-1			Not in UMLS
1727511	Fentanyl Citrate/Ropivacaine Hydrochloride/Sodium Chloride 200 MCG/50 ML-0.1%-0.9% Epidural Solution	-1	-1			Not in UMLS
1727511	fentanyl/ropivacaine/NS/PF 200 mcg/50 mL (4 mcg/mL)-0.1 % EPIDURAL SYRINGE (ML)	-1	-1			Not in UMLS
1727512	Bupivacaine Hydrochloride/Fentanyl Citrate/Sodium Chloride 0.0375%-0.005 MG/1 ML-0.9% Epidural Solution	-1	-1			Not in UMLS
1727512	bupivacaine-fentanyl 0.0375%-5 mcg/mL-0.9% injectable solution	-1	-1			Not in UMLS
1727512	Bupivacaine-Fentanyl, 0.0375%-5 mcg/mL-0.9% injectable solution	-1	-1			Not in UMLS
1727512	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride 5 mcg/mL-0.0375 % INJECTION PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1727512	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride@5 mcg/mL-0.0375 %@INJECTION@PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1727512	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 5 mcg/mL-0.0375 % INJECTION PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1727512	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@5 mcg/mL-0.0375 %@INJECTION@PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1727512	fentanyl/bupivacaine/0.9% NaCl 5 mcg/mL-0.0375 % INJECTION PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1727512	fentanyl/bupivacaine/NS/PF 5 mcg/mL-0.0375 % INJECTION PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1727513	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 5 mcg/mL-0.04 % INJECTION PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1727513	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@5 mcg/mL-0.04 %@INJECTION@PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1727513	fentanyl/bupivacaine/NS/PF 5 mcg/mL-0.04 % INJECTION PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1727514	Bupivacaine Hydrochloride/Fentanyl Citrate/Sodium Chloride 0.05%-300 MCG/100 ML-0.9% Epidural Solution	-1	-1			Not in UMLS
1727514	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 3 mcg/mL-0.05 % INJECTION PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1727514	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 3 mcg/mL-0.05 % INJECTION PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1727514	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@3 mcg/mL-0.05 %@INJECTION@PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1727514	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF@3 mcg/mL-0.05 %@INJECTION@PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1727514	fentanyl/bupivacaine/NS/PF 3 mcg/mL-0.05 % INJECTION PLASTIC BAG, INJECTION (ML)	-1	-1			Not in UMLS
1727514	fentanyl/bupivacaine/NS/PF 3 mcg/mL-0.05 % INJECTION PREFILLED PUMP RESERVOIR	-1	-1			Not in UMLS
1727515	Bupivacaine Hydrochloride/Fentanyl Citrate/Sodium Chloride 0.0625%-2 MCG/1 ML-0.9% Epidural Solution	-1	-1			Not in UMLS
1727515	Bupivacaine Hydrochloride/Fentanyl Citrate/Sodium Chloride 0.2%-2 MCG/1 ML-0.9% Epidural Solution	-1	-1			Not in UMLS
1727515	bupivacaine-fentanyl 0.0625%-2 mcg/mL injectable solution	-1	-1			Not in UMLS
1727515	bupivacaine-fentanyl 0.0625%-2 mcg/mL-0.9% injectable solution	-1	-1			Not in UMLS
1727515	Bupivacaine-Fentanyl, 0.0625%-2 mcg/mL-0.9% injectable solution	-1	-1			Not in UMLS
1727515	fentanyl citrate/bupivacaine HCl in 0.9 % sodium chloride/PF 100 mcg/50 mL (2 mcg/mL)-0.0625 % EPIDURAL SYRINGE (ML)	-1	-1			Not in UMLS
