RXCUI	STR
1886	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
19860	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
20033	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
214160	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
215436	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
235412	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
236112	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
236131	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
236236	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
2670	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
2672	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
314293	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
402563	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
700583	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
91104	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
994237	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
994239	codeine-butalbital-ASA-caffeine 30 mg-50 mg-325 mg-40 mg capsule
1044428	hydrocodone 5 mg-acetaminophen 325 mg tablet
1147392	hydrocodone 5 mg-acetaminophen 325 mg tablet
128793	hydrocodone 5 mg-acetaminophen 325 mg tablet
142439	hydrocodone 5 mg-acetaminophen 325 mg tablet
144254	hydrocodone 5 mg-acetaminophen 325 mg tablet
1492673	hydrocodone 5 mg-acetaminophen 325 mg tablet
1495474	hydrocodone 5 mg-acetaminophen 325 mg tablet
1542976	hydrocodone 5 mg-acetaminophen 325 mg tablet
161	hydrocodone 5 mg-acetaminophen 325 mg tablet
1789748	hydrocodone 5 mg-acetaminophen 325 mg tablet
214182	hydrocodone 5 mg-acetaminophen 325 mg tablet
215118	hydrocodone 5 mg-acetaminophen 325 mg tablet
215292	hydrocodone 5 mg-acetaminophen 325 mg tablet
215296	hydrocodone 5 mg-acetaminophen 325 mg tablet
215554	hydrocodone 5 mg-acetaminophen 325 mg tablet
215961	hydrocodone 5 mg-acetaminophen 325 mg tablet
216104	hydrocodone 5 mg-acetaminophen 325 mg tablet
216706	hydrocodone 5 mg-acetaminophen 325 mg tablet
216707	hydrocodone 5 mg-acetaminophen 325 mg tablet
217574	hydrocodone 5 mg-acetaminophen 325 mg tablet
217578	hydrocodone 5 mg-acetaminophen 325 mg tablet
217583	hydrocodone 5 mg-acetaminophen 325 mg tablet
217611	hydrocodone 5 mg-acetaminophen 325 mg tablet
217631	hydrocodone 5 mg-acetaminophen 325 mg tablet
218077	hydrocodone 5 mg-acetaminophen 325 mg tablet
218222	hydrocodone 5 mg-acetaminophen 325 mg tablet
218291	hydrocodone 5 mg-acetaminophen 325 mg tablet
218772	hydrocodone 5 mg-acetaminophen 325 mg tablet
218880	hydrocodone 5 mg-acetaminophen 325 mg tablet
219061	hydrocodone 5 mg-acetaminophen 325 mg tablet
219088	hydrocodone 5 mg-acetaminophen 325 mg tablet
219313	hydrocodone 5 mg-acetaminophen 325 mg tablet
220014	hydrocodone 5 mg-acetaminophen 325 mg tablet
220150	hydrocodone 5 mg-acetaminophen 325 mg tablet
220597	hydrocodone 5 mg-acetaminophen 325 mg tablet
220733	hydrocodone 5 mg-acetaminophen 325 mg tablet
220771	hydrocodone 5 mg-acetaminophen 325 mg tablet
221046	hydrocodone 5 mg-acetaminophen 325 mg tablet
221107	hydrocodone 5 mg-acetaminophen 325 mg tablet
236931	hydrocodone 5 mg-acetaminophen 325 mg tablet
284773	hydrocodone 5 mg-acetaminophen 325 mg tablet
314667	hydrocodone 5 mg-acetaminophen 325 mg tablet
352920	hydrocodone 5 mg-acetaminophen 325 mg tablet
491666	hydrocodone 5 mg-acetaminophen 325 mg tablet
540447	hydrocodone 5 mg-acetaminophen 325 mg tablet
541332	hydrocodone 5 mg-acetaminophen 325 mg tablet
542147	hydrocodone 5 mg-acetaminophen 325 mg tablet
542941	hydrocodone 5 mg-acetaminophen 325 mg tablet
5489	hydrocodone 5 mg-acetaminophen 325 mg tablet
597355	hydrocodone 5 mg-acetaminophen 325 mg tablet
655919	hydrocodone 5 mg-acetaminophen 325 mg tablet
686356	hydrocodone 5 mg-acetaminophen 325 mg tablet
804747	hydrocodone 5 mg-acetaminophen 325 mg tablet
825249	hydrocodone 5 mg-acetaminophen 325 mg tablet
856968	hydrocodone 5 mg-acetaminophen 325 mg tablet
857002	hydrocodone 5 mg-acetaminophen 325 mg tablet
857004	hydrocodone 5 mg-acetaminophen 325 mg tablet
857011	hydrocodone 5 mg-acetaminophen 325 mg tablet
857079	hydrocodone 5 mg-acetaminophen 325 mg tablet
857088	hydrocodone 5 mg-acetaminophen 325 mg tablet
857094	hydrocodone 5 mg-acetaminophen 325 mg tablet
857095	hydrocodone 5 mg-acetaminophen 325 mg tablet
92532	hydrocodone 5 mg-acetaminophen 325 mg tablet
1044428	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
1147392	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
128793	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
142439	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
144254	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
1492675	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
1495476	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
1542976	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
161	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
1789748	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
214182	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
215118	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
215292	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
215296	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
215554	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
215961	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
216104	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
216706	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
216707	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
217574	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
217578	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
217583	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
217611	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
217631	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
218077	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
218222	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
218291	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
218772	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
218880	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
219061	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
219088	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
219313	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
220014	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
220150	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
220597	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
220733	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
220771	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
221046	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
221107	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
236931	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
284773	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
314667	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
352920	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
491666	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
540447	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
541332	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
542147	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
542941	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
5489	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
597355	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
655919	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
686356	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
804747	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
825249	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
856968	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
856992	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
857005	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
857007	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
857022	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
857079	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
857088	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
857095	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
857098	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
92532	hydrocodone 7.5 mg-acetaminophen 325 mg tablet
151999	morphine 4 mg/mL injection solution
152164	morphine 4 mg/mL injection solution
152356	morphine 4 mg/mL injection solution
152785	morphine 4 mg/mL injection solution
152996	morphine 4 mg/mL injection solution
153664	morphine 4 mg/mL injection solution
1732006	morphine 4 mg/mL injection solution
1732007	morphine 4 mg/mL injection solution
1745876	morphine 4 mg/mL injection solution
1871435	morphine 4 mg/mL injection solution
203240	morphine 4 mg/mL injection solution
203353	morphine 4 mg/mL injection solution
203354	morphine 4 mg/mL injection solution
203355	morphine 4 mg/mL injection solution
203356	morphine 4 mg/mL injection solution
203357	morphine 4 mg/mL injection solution
203358	morphine 4 mg/mL injection solution
2055303	morphine 4 mg/mL injection solution
219576	morphine 4 mg/mL injection solution
219632	morphine 4 mg/mL injection solution
225993	morphine 4 mg/mL injection solution
235751	morphine 4 mg/mL injection solution
235774	morphine 4 mg/mL injection solution
30236	morphine 4 mg/mL injection solution
352452	morphine 4 mg/mL injection solution
353616	morphine 4 mg/mL injection solution
477397	morphine 4 mg/mL injection solution
477468	morphine 4 mg/mL injection solution
583440	morphine 4 mg/mL injection solution
7052	morphine 4 mg/mL injection solution
885779	morphine 4 mg/mL injection solution
1237051	fentaNYL 50 mcg/hr transdermal patch
142436	fentaNYL 50 mcg/hr transdermal patch
1487612	fentaNYL 50 mcg/hr transdermal patch
151678	fentaNYL 50 mcg/hr transdermal patch
1652097	fentaNYL 50 mcg/hr transdermal patch
245135	fentaNYL 50 mcg/hr transdermal patch
261185	fentaNYL 50 mcg/hr transdermal patch
4336	fentaNYL 50 mcg/hr transdermal patch
4337	fentaNYL 50 mcg/hr transdermal patch
1372755	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
142439	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
1429044	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
1542983	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
214627	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
220826	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
221107	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
236931	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
314667	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
36761	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
5489	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
5640	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
579458	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
597355	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
858798	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
858800	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
858838	HYDROcodone 7.5 mg-ibuprofen 200 mg tablet
151999	morphine 2 mg/mL injection solution
152164	morphine 2 mg/mL injection solution
152356	morphine 2 mg/mL injection solution
152785	morphine 2 mg/mL injection solution
152996	morphine 2 mg/mL injection solution
153664	morphine 2 mg/mL injection solution
1745876	morphine 2 mg/mL injection solution
1871435	morphine 2 mg/mL injection solution
2003714	morphine 2 mg/mL injection solution
203240	morphine 2 mg/mL injection solution
203353	morphine 2 mg/mL injection solution
203354	morphine 2 mg/mL injection solution
203355	morphine 2 mg/mL injection solution
203356	morphine 2 mg/mL injection solution
203357	morphine 2 mg/mL injection solution
203358	morphine 2 mg/mL injection solution
2055303	morphine 2 mg/mL injection solution
219576	morphine 2 mg/mL injection solution
219632	morphine 2 mg/mL injection solution
225993	morphine 2 mg/mL injection solution
235751	morphine 2 mg/mL injection solution
235774	morphine 2 mg/mL injection solution
30236	morphine 2 mg/mL injection solution
352452	morphine 2 mg/mL injection solution
353616	morphine 2 mg/mL injection solution
477397	morphine 2 mg/mL injection solution
477468	morphine 2 mg/mL injection solution
583440	morphine 2 mg/mL injection solution
7052	morphine 2 mg/mL injection solution
885779	morphine 2 mg/mL injection solution
895200	morphine 2 mg/mL injection solution
153379	remifentaniL 1 mg intravenous solution
1729578	remifentaniL 1 mg intravenous solution
1729581	remifentaniL 1 mg intravenous solution
236540	remifentaniL 1 mg intravenous solution
646132	remifentaniL 1 mg intravenous solution
646134	remifentaniL 1 mg intravenous solution
73032	remifentaniL 1 mg intravenous solution
10689	tramadol 37.5 mg-acetaminophen 325 mg tablet
161	tramadol 37.5 mg-acetaminophen 325 mg tablet
352362	tramadol 37.5 mg-acetaminophen 325 mg tablet
353062	tramadol 37.5 mg-acetaminophen 325 mg tablet
82110	tramadol 37.5 mg-acetaminophen 325 mg tablet
836395	tramadol 37.5 mg-acetaminophen 325 mg tablet
836397	tramadol 37.5 mg-acetaminophen 325 mg tablet
152751	methadone 10 mg/mL injection solution
153327	methadone 10 mg/mL injection solution
197113	methadone 10 mg/mL injection solution
202370	methadone 10 mg/mL injection solution
218337	methadone 10 mg/mL injection solution
226003	methadone 10 mg/mL injection solution
670009	methadone 10 mg/mL injection solution
6813	methadone 10 mg/mL injection solution
864714	methadone 10 mg/mL injection solution
864716	methadone 10 mg/mL injection solution
1115966	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
1545976	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
161	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
1652891	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
216834	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
218221	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
219198	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
220586	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
235412	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
236131	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
236236	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
261685	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
2670	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
2672	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
402563	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
540435	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
540518	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
702747	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
817579	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
851961	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
852033	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
852042	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
852050	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
91104	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
993763	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
993764	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
993767	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
993793	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
993819	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
993933	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
993939	acetaminophen 120 mg-codeine 12 mg/5 mL oral suspension
153352	HYDROmorphone (PF) 1 mg/mL injection solution
203177	HYDROmorphone (PF) 1 mg/mL injection solution
224913	HYDROmorphone (PF) 1 mg/mL injection solution
3423	HYDROmorphone (PF) 1 mg/mL injection solution
492013	HYDROmorphone (PF) 1 mg/mL injection solution
897653	HYDROmorphone (PF) 1 mg/mL injection solution
897655	HYDROmorphone (PF) 1 mg/mL injection solution
902730	HYDROmorphone (PF) 1 mg/mL injection solution
1049611	oxyCODONE 15 mg tablet
1049613	oxyCODONE 15 mg tablet
1113310	oxyCODONE 15 mg tablet
159821	oxyCODONE 15 mg tablet
1664443	oxyCODONE 15 mg tablet
1944530	oxyCODONE 15 mg tablet
218129	oxyCODONE 15 mg tablet
218986	oxyCODONE 15 mg tablet
218987	oxyCODONE 15 mg tablet
219160	oxyCODONE 15 mg tablet
219740	oxyCODONE 15 mg tablet
352858	oxyCODONE 15 mg tablet
541043	oxyCODONE 15 mg tablet
541047	oxyCODONE 15 mg tablet
602169	oxyCODONE 15 mg tablet
607620	oxyCODONE 15 mg tablet
7804	oxyCODONE 15 mg tablet
790841	oxyCODONE 15 mg tablet
82063	oxyCODONE 15 mg tablet
1086923	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
1114027	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
1115966	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
151531	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
1545976	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
1595209	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
1652891	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
214442	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
215757	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
215768	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
215989	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
216566	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
216785	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
217369	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
217403	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
217416	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
217453	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
217487	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
218549	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
219689	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
219697	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
219727	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
220540	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
235412	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
236131	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
236236	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
2569484	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
2670	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
2672	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
352587	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
402563	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
5032	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
582334	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
795452	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
798756	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
798760	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
831953	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
880700	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
91104	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
995227	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
995483	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
995485	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
995869	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
995929	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
996492	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
996503	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
996508	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
996515	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
996550	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
996552	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
996553	codeine 10 mg-guaifenesin 200 mg/5 mL oral liquid
1237051	fentaNYL 100 mcg/hr transdermal patch
142436	fentaNYL 100 mcg/hr transdermal patch
1487612	fentaNYL 100 mcg/hr transdermal patch
151678	fentaNYL 100 mcg/hr transdermal patch
1652097	fentaNYL 100 mcg/hr transdermal patch
245136	fentaNYL 100 mcg/hr transdermal patch
262071	fentaNYL 100 mcg/hr transdermal patch
4336	fentaNYL 100 mcg/hr transdermal patch
4337	fentaNYL 100 mcg/hr transdermal patch
151999	morphine 10 mg/mL injection solution
152164	morphine 10 mg/mL injection solution
152356	morphine 10 mg/mL injection solution
152785	morphine 10 mg/mL injection solution
152996	morphine 10 mg/mL injection solution
153664	morphine 10 mg/mL injection solution
1731993	morphine 10 mg/mL injection solution
1745876	morphine 10 mg/mL injection solution
1871435	morphine 10 mg/mL injection solution
203240	morphine 10 mg/mL injection solution
203353	morphine 10 mg/mL injection solution
203354	morphine 10 mg/mL injection solution
203355	morphine 10 mg/mL injection solution
203356	morphine 10 mg/mL injection solution
203357	morphine 10 mg/mL injection solution
203358	morphine 10 mg/mL injection solution
2055303	morphine 10 mg/mL injection solution
219576	morphine 10 mg/mL injection solution
219632	morphine 10 mg/mL injection solution
225993	morphine 10 mg/mL injection solution
235751	morphine 10 mg/mL injection solution
235774	morphine 10 mg/mL injection solution
30236	morphine 10 mg/mL injection solution
352452	morphine 10 mg/mL injection solution
353616	morphine 10 mg/mL injection solution
477397	morphine 10 mg/mL injection solution
477468	morphine 10 mg/mL injection solution
583440	morphine 10 mg/mL injection solution
7052	morphine 10 mg/mL injection solution
885779	morphine 10 mg/mL injection solution
892531	morphine 10 mg/mL injection solution
892533	morphine 10 mg/mL injection solution
